2023-04-23 00:04:17,noladefense,url,https://givcscvjkj.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649927133920124930
2023-04-23 00:04:17,noladefense,ip,66.151.116.128,#phishing,https://twitter.com/noladefense/status/1649927133920124930
2023-04-23 00:09:03,AtomSpam,url,http://intactsolutions.net/Wellsfargo/Wellsfargo,#phishing,https://twitter.com/AtomSpam/status/1649928331393921024
2023-04-23 00:09:36,noladefense,url,https://jogqgwrhkg.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649928472897236992
2023-04-23 00:14:55,noladefense,url,https://usujgizktt.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649929808380325888
2023-04-23 00:15:10,RdpSnitch,ip,146.70.41.158,,https://twitter.com/RdpSnitch/status/1649929870850371585
2023-04-23 00:15:10,RdpSnitch,ip,167.86.74.128,,https://twitter.com/RdpSnitch/status/1649929870850371585
2023-04-23 00:15:10,RdpSnitch,ip,181.48.112.165,,https://twitter.com/RdpSnitch/status/1649929870850371585
2023-04-23 00:17:31,RdpSnitch,ip,20.230.217.224,,https://twitter.com/RdpSnitch/status/1649930464113688577
2023-04-23 00:18:04,noladefense,url,https://wlfkwfgzih.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649930602341187586
2023-04-23 00:18:07,noladefense,url,https://tfnlaqnmel.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649930614684917760
2023-04-23 00:18:08,noladefense,url,https://ymxkhydhgz.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649930620284329987
2023-04-23 00:20:10,noladefense,url,https://hxqnimfnly.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649931132023062529
2023-04-23 00:25:28,noladefense,url,https://vlewoajpsz.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649932466419802112
2023-04-23 00:29:48,1ZRR4H,domain,techcloud.tw,#RaspberryRobin,https://twitter.com/1ZRR4H/status/1649933555516989440
2023-04-23 00:30:45,noladefense,url,https://eryjuymsvu.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649933793237630976
2023-04-23 00:36:02,noladefense,url,https://ahduyqgfqy.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649935122592874497
2023-04-23 00:41:20,noladefense,url,https://tpfewhhpak.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649936455999844352
2023-04-23 01:05:20,ScumBots,ip,137.224.106.4,,https://twitter.com/ScumBots/status/1649942495898267648
2023-04-23 01:05:20,ScumBots,sha256,13d3317ccae3bdeb9d275369fbd7106d91f75096c62c663d0b3e277b2d228dc2,,https://twitter.com/ScumBots/status/1649942495898267648
2023-04-23 01:07:23,noladefense,url,https://aqitdcdofb.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649943013181849600
2023-04-23 01:09:02,AtomSpam,url,https://territorio.regionmoquegua.gob.pe/index3.html,#phishing,https://twitter.com/AtomSpam/status/1649943429860716544
2023-04-23 01:12:41,noladefense,url,https://dsqunnhpmj.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649944347054419969
2023-04-23 01:13:43,AtomSpam,url,http://notifiacion-de-seguridad.atsnx.com,#phishing,https://twitter.com/AtomSpam/status/1649944606954381312
2023-04-23 01:17:59,noladefense,url,https://puejvxyoht.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649945680000040961
2023-04-23 01:18:04,noladefense,ip,171.22.119.85,#phishing,https://twitter.com/noladefense/status/1649945703886512128
2023-04-23 01:18:04,noladefense,url,https://zklqllkmvp.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649945703886512128
2023-04-23 01:18:08,noladefense,url,https://ftnlxzkeex.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649945717908164609
2023-04-23 01:18:08,noladefense,url,https://ivpiwvffkz.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649945720328208384
2023-04-23 01:18:10,noladefense,url,https://wsibjgolmw.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649945728775495682
2023-04-23 01:18:11,noladefense,url,https://wdwbyyhppn.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649945731602554881
2023-04-23 01:18:13,noladefense,url,https://gflshztfay.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649945739135426560
2023-04-23 01:19:02,AtomSpam,ip,54.93.68.240,#phishing,https://twitter.com/AtomSpam/status/1649945943549046789
2023-04-23 01:19:02,AtomSpam,md5,11c087607b12d1cdb083eb73d939ccdc,#phishing,https://twitter.com/AtomSpam/status/1649945943549046789
2023-04-23 01:19:02,AtomSpam,url,https://54.93.68.240/in/11c087607b12d1cdb083eb73d939ccdc/login/,#phishing,https://twitter.com/AtomSpam/status/1649945943549046789
2023-04-23 01:23:19,noladefense,url,https://eyyrhefpln.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649947022529626115
2023-04-23 01:23:23,AtomSpam,url,http://www.ineteck.com,#phishing,https://twitter.com/AtomSpam/status/1649947040980389888
2023-04-23 01:28:11,AtomSpam,url,https://dressomainkindhlightsa.linkpc.net/authen,#phishing,https://twitter.com/AtomSpam/status/1649948249464229888
2023-04-23 01:32:49,AtomSpam,url,https://web10684.web07.bero-webspace.de/meta/,#phishing,https://twitter.com/AtomSpam/status/1649949414293741569
2023-04-23 01:33:40,noladefense,url,https://adqriwyqrf.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649949629667069952
2023-04-23 01:35:14,AtomSpam,url,http://actividad-reciente-bancaweb.atsnx.com/?i=1,#phishing,https://twitter.com/AtomSpam/status/1649950020295172096
2023-04-23 01:40:30,AegisWeb3,url,https://claim.optimsm.net,#phishing,https://twitter.com/AegisWeb3/status/1649951346408431616
2023-04-23 01:44:05,noladefense,url,https://hotlxplmqc.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649952248699535361
2023-04-23 02:00:02,dnstwist,domain,ne6tflix.com,#phishing,https://twitter.com/dnstwist/status/1649956261440499716
2023-04-23 02:00:02,dnstwist,domain,netflixf.com,#phishing,https://twitter.com/dnstwist/status/1649956261440499716
2023-04-23 02:00:02,dnstwist,domain,n4etflix.com,#phishing,https://twitter.com/dnstwist/status/1649956261440499716
2023-04-23 02:00:02,dnstwist,domain,netflix0.com,#phishing,https://twitter.com/dnstwist/status/1649956261440499716
2023-04-23 02:00:02,dnstwist,domain,netfclix.com,#phishing,https://twitter.com/dnstwist/status/1649956261440499716
2023-04-23 02:00:02,dnstwist,domain,updatenetflix.com,#phishing,https://twitter.com/dnstwist/status/1649956261440499716
2023-04-23 02:04:38,noladefense,url,https://nfgsyfjsja.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649957420632887296
2023-04-23 02:10:01,dnstwist,domain,dropblx.com,#phishing,https://twitter.com/dnstwist/status/1649958776554881029
2023-04-23 02:18:05,noladefense,ip,171.22.109.62,#phishing,https://twitter.com/noladefense/status/1649960805394153474
2023-04-23 02:18:05,noladefense,url,https://bpucjofugm.duckdns.org/login,#phishing,https://twitter.com/noladefense/status/1649960805394153474
2023-04-23 02:20:08,noladefense,url,https://joyxztbgrr.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649961319536160768
2023-04-23 02:25:25,noladefense,url,https://gfxalnpgdq.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649962649906470913
2023-04-23 02:28:15,drb_ra,url,https://static.dingtalk.com/audiencemanager.js,#CobaltStrike,https://twitter.com/drb_ra/status/1649963363609214979
2023-04-23 02:28:15,drb_ra,ip,120.79.64.164,#CobaltStrike,https://twitter.com/drb_ra/status/1649963363609214979
2023-04-23 02:29:52,drb_ra,ip,101.43.224.186,#CobaltStrike,https://twitter.com/drb_ra/status/1649963770259599361
2023-04-23 02:29:52,drb_ra,url,https://101.43.224.186/cm,#CobaltStrike,https://twitter.com/drb_ra/status/1649963770259599361
2023-04-23 02:30:45,noladefense,url,https://goctbsbfsa.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649963993849626624
2023-04-23 02:40:12,harugasumi,url,https://wdb1jkdfoxlymebj.shop,#phishing,https://twitter.com/harugasumi/status/1649966369583267840
2023-04-23 02:40:12,harugasumi,url,https://tufoerg.ltd,#phishing,https://twitter.com/harugasumi/status/1649966369583267840
2023-04-23 02:41:07,noladefense,url,https://yadiovenxt.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649966602048208899
2023-04-23 02:46:29,noladefense,url,https://wyplmkooij.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649967950902833153
2023-04-23 02:51:54,noladefense,url,https://avwdfcomug.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649969317763530752
2023-04-23 02:57:16,noladefense,url,https://elecbntllb.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649970664319713281
2023-04-23 03:02:48,noladefense,url,https://tayeingabf.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649972060683157509
2023-04-23 03:09:02,AtomSpam,url,https://netflix-security.de/pages/login.php,#phishing,https://twitter.com/AtomSpam/status/1649973628891537408
2023-04-23 03:12:19,AtomSpam,url,https://bafybeicz57gmeb6ufg3mmo4wy2bwuryfsegghttfpbs7on3ddjlnaeqe54.ipfs.dweb.link/customindex.html,#phishing,https://twitter.com/AtomSpam/status/1649974455819460612
2023-04-23 03:13:16,phishunt_io,ip,195.20.225.123,#phishing #scam,https://twitter.com/phishunt_io/status/1649974691262496771
2023-04-23 03:13:30,noladefense,url,https://sycqcuxsrq.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649974752570757121
2023-04-23 03:14:05,AtomSpam,url,https://dlrect.smtib.jp.ap1.ib.personaio.top/login,#phishing,https://twitter.com/AtomSpam/status/1649974898838708225
2023-04-23 03:17:00,AtomSpam,url,https://direct-smtubi-co-jp.top/login,#phishing,https://twitter.com/AtomSpam/status/1649975633336729602
2023-04-23 03:19:07,noladefense,url,https://emdlqilrze.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649976167040942082
2023-04-23 03:24:32,noladefense,url,https://skfscggfxm.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649977527614488577
2023-04-23 03:30:20,ScumBots,ip,62.171.159.243,,https://twitter.com/ScumBots/status/1649978986045349890
2023-04-23 03:30:20,ScumBots,sha256,c8e7181a5926feae8db19b5007326f00a6b2cbee18343576b5f18ef4d165aded,,https://twitter.com/ScumBots/status/1649978986045349890
2023-04-23 03:33:07,noladefense,url,http://thegregorianclub.com/viewproperties/login.php?access=,#phishing,https://twitter.com/noladefense/status/1649979688259911680
2023-04-23 03:33:07,noladefense,ip,162.215.252.76,#phishing,https://twitter.com/noladefense/status/1649979688259911680
2023-04-23 03:35:09,noladefense,url,https://rxcywoytzt.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649980200329920512
2023-04-23 03:39:06,AtomSpam,url,https://ouczdbimev.duckdns.org/login,#phishing,https://twitter.com/AtomSpam/status/1649981194597965824
2023-04-23 03:40:20,AtomSpam,url,https://fcferbzeco.duckdns.org/login,#phishing,https://twitter.com/AtomSpam/status/1649981503495979008
2023-04-23 03:40:30,noladefense,url,https://ennckxrsap.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649981547745882114
2023-04-23 03:43:02,AtomSpam,url,https://ghggmhlgpo.duckdns.org/login,#phishing,https://twitter.com/AtomSpam/status/1649982182209757184
2023-04-23 03:44:35,AtomSpam,url,https://bcjmhutaor.duckdns.org/login,#phishing,https://twitter.com/AtomSpam/status/1649982576050724865
2023-04-23 03:45:57,noladefense,url,https://snpotqjgxw.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649982919795003392
2023-04-23 03:49:07,AtomSpam,url,https://login.smjtb-japan-aoreeni.top/login,#phishing,https://twitter.com/AtomSpam/status/1649983715290775552
2023-04-23 03:51:29,noladefense,url,https://gytiojirby.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649984310567395328
2023-04-23 03:51:56,AtomSpam,url,http://admin.kauricen.cyou,#phishing,https://twitter.com/AtomSpam/status/1649984421921955841
2023-04-23 03:53:37,AtomSpam,url,https://pohlman-intl.com/?djht,#phishing,https://twitter.com/AtomSpam/status/1649984845479657472
2023-04-23 03:56:51,noladefense,url,https://lfnmirrost.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649985661175209985
2023-04-23 04:02:19,noladefense,url,https://prujkzcwil.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649987035959119873
2023-04-23 04:07:50,noladefense,url,https://nmrwevmwaj.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649988423019642880
2023-04-23 04:09:07,AtomSpam,url,https://cloudme.ml/chase/,#phishing,https://twitter.com/AtomSpam/status/1649988747469942784
2023-04-23 04:11:38,AtomSpam,url,https://ijirhxruht.duckdns.org/login,#phishing,https://twitter.com/AtomSpam/status/1649989383095742467
2023-04-23 04:13:32,AtomSpam,url,https://nzritaaext.duckdns.org/login,#phishing,https://twitter.com/AtomSpam/status/1649989858423652360
2023-04-23 04:15:25,AtomSpam,url,https://aervatxwaz.duckdns.org/login,#phishing,https://twitter.com/AtomSpam/status/1649990331906117636
2023-04-23 04:15:55,PhishStats,ip,47.88.93.89,#phishing,https://twitter.com/PhishStats/status/1649990457517113344
2023-04-23 04:18:17,AtomSpam,url,https://ejkzxzdlib.duckdns.org/login,#phishing,https://twitter.com/AtomSpam/status/1649991056455356416
2023-04-23 04:23:27,v4ensics,url,https://www.michellemcclainwalters.com/bola.html,#phishing,https://twitter.com/v4ensics/status/1649992353845846017
2023-04-23 04:23:27,v4ensics,url,https://itsssl.com/hxrDj),#phishing,https://twitter.com/v4ensics/status/1649992353845846017
2023-04-23 04:23:27,v4ensics,url,https://tuuubvda.dreamhosters.com/fonra/folidar/brandousa/,#phishing,https://twitter.com/v4ensics/status/1649992353845846017
2023-04-23 04:23:38,noladefense,url,https://qxrnkpyzmp.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649992402776600579
2023-04-23 04:31:08,AtomSpam,md5,a82279618d6a474b94d28310654827e8,#phishing,https://twitter.com/AtomSpam/status/1649994287558393858
2023-04-23 04:33:43,AtomSpam,url,http://verifica.conto.45-88-67-73.cprapid.com/poste.it/,#phishing,https://twitter.com/AtomSpam/status/1649994940498292737
2023-04-23 04:41:36,AtomSpam,url,http://collabland-api-verification.vercel.app,#phishing,https://twitter.com/AtomSpam/status/1649996924383121408
2023-04-23 04:49:27,noladefense,url,https://rckwmhqrlf.duckdns.org,#phishing,https://twitter.com/noladefense/status/1649998898478325765
2023-04-23 04:55:03,noladefense,url,https://xmlhizzlrk.duckdns.org,#phishing,https://twitter.com/noladefense/status/1650000309274509314
2023-04-23 05:00:36,noladefense,url,https://pribqazjuq.duckdns.org,#phishing,https://twitter.com/noladefense/status/1650001703020756994
2023-04-23 05:06:00,noladefense,url,https://snhgpgjztm.duckdns.org,#phishing,https://twitter.com/noladefense/status/1650003064592515073
2023-04-23 05:09:02,AtomSpam,url,http://discussdentistry.com/smartbpercard/,#phishing,https://twitter.com/AtomSpam/status/1650003828563927043
2023-04-23 05:12:14,AtomSpam,url,https://madeneuk.cyou/login,#phishing,https://twitter.com/AtomSpam/status/1650004629990547459
2023-04-23 05:16:35,noladefense,url,https://aoxuhxiemr.duckdns.org,#phishing,https://twitter.com/noladefense/status/1650005726373330947
2023-04-23 05:22:09,noladefense,url,https://jarkppqtco.duckdns.org,#phishing,https://twitter.com/noladefense/status/1650007126473949184
2023-04-23 05:25:54,harugasumi,url,https://patriothomestore.com,#phishing,https://twitter.com/harugasumi/status/1650008072352600064
2023-04-23 05:29:02,AtomSpam,url,https://www.securenetify.duckdns.org/net/ud2.php,#phishing,https://twitter.com/AtomSpam/status/1650008861015781377
2023-04-23 05:45:32,hunter_phishing,url,https://eki-nat.accout.gv8y.com,#phishing,https://twitter.com/hunter_phishing/status/1650013011707580418
2023-04-23 05:49:03,AtomSpam,url,https://prithilainternational.com,#phishing,https://twitter.com/AtomSpam/status/1650013895862493185
2023-04-23 05:58:53,harugasumi,url,https://eki-nwtcom.faceingredients.com,#phishing,https://twitter.com/harugasumi/status/1650016370342633482
2023-04-23 06:08:19,noladefense,url,https://lbbfaytiti.duckdns.org,#phishing,https://twitter.com/noladefense/status/1650018744859602944
2023-04-23 06:09:06,AtomSpam,url,http://dbsget.life/?entity=31321,#phishing,https://twitter.com/AtomSpam/status/1650018942310576128
2023-04-23 06:11:26,AegisWeb3,url,https://sui-distribution.com,#phishing #scam,https://twitter.com/AegisWeb3/status/1650019529517580291
2023-04-23 06:19:06,AtomSpam,url,https://paydbs.top,#phishing,https://twitter.com/AtomSpam/status/1650021458280628224
2023-04-23 06:29:05,AtomSpam,url,http://sgpayapp.top/?entity=31321,#phishing,https://twitter.com/AtomSpam/status/1650023972543627265
2023-04-23 06:30:32,malwaretracekr,url,http://nhisis.xyz,#malware,https://twitter.com/malwaretracekr/status/1650024334780698625
2023-04-23 06:30:32,malwaretracekr,ip,115.91.26.153,#malware,https://twitter.com/malwaretracekr/status/1650024334780698625
2023-04-23 07:10:45,PhishStats,ip,77.222.40.36,#phishing,https://twitter.com/PhishStats/status/1650034456562900993
2023-04-23 07:12:10,AtomSpam,url,https://bafybeies2uc2v5pas5ingrrcrv7nn6ptzoim6ngihnxijrsou42h6al5cu.ipfs.dweb.link/sve.html,#phishing,https://twitter.com/AtomSpam/status/1650034815738032131
2023-04-23 07:14:26,AtomSpam,url,https://gateway.ipfs.io/ipfs/bafybeies2uc2v5pas5ingrrcrv7nn6ptzoim6ngihnxijrsou42h6al5cu/sve.html,#phishing,https://twitter.com/AtomSpam/status/1650035385454452737
2023-04-23 07:15:54,AtomSpam,url,https://bafybeies2uc2v5pas5ingrrcrv7nn6ptzoim6ngihnxijrsou42h6al5cu.ipfs.infura-ipfs.io/sve.html,#phishing,https://twitter.com/AtomSpam/status/1650035752586149888
2023-04-23 07:19:06,AtomSpam,url,http://dcspaysg.life/?entity=31321%22,#phishing,https://twitter.com/AtomSpam/status/1650036559721160705
2023-04-23 07:32:00,AegisWeb3,url,https://layerzero.web3-market.com,#phishing #scam,https://twitter.com/AegisWeb3/status/1650039804283744256
2023-04-23 07:39:08,AtomSpam,url,https://dbsget.top,#phishing,https://twitter.com/AtomSpam/status/1650041601299824641
2023-04-23 07:44:02,AtomSpam,url,https://www.julyparts.com/browse/,#phishing,https://twitter.com/AtomSpam/status/1650042832659402754
2023-04-23 07:59:06,AtomSpam,url,http://hsbcbancorp.com,#phishing,https://twitter.com/AtomSpam/status/1650046626562469888
2023-04-23 08:09:07,AtomSpam,url,http://agricol268.temp.swtest.ru,#phishing,https://twitter.com/AtomSpam/status/1650049144805810177
2023-04-23 08:12:32,500mk500,domain,xms.yeelip.com,,https://twitter.com/500mk500/status/1650050006475321345
2023-04-23 08:12:32,500mk500,domain,axms.yeelip.com,,https://twitter.com/500mk500/status/1650050006475321345
2023-04-23 08:12:32,500mk500,ip,122.147.252.23,,https://twitter.com/500mk500/status/1650050006475321345
2023-04-23 08:12:32,500mk500,ip,103.214.68.12,,https://twitter.com/500mk500/status/1650050006475321345
2023-04-23 08:13:04,Sec_Cyber,domain,voonze.com,#malware,https://twitter.com/Sec_Cyber/status/1650050138872659968
2023-04-23 08:19:07,AtomSpam,url,http://authsave.temp.swtest.ru/f6c6809f4f00d2c76a273afc1bfa7bd8/,#phishing,https://twitter.com/AtomSpam/status/1650051664450134018
2023-04-23 08:19:07,AtomSpam,md5,f6c6809f4f00d2c76a273afc1bfa7bd8,#phishing,https://twitter.com/AtomSpam/status/1650051664450134018
2023-04-23 08:32:01,AtomSpam,url,https://beeduzdort.duckdns.org/login,#phishing,https://twitter.com/AtomSpam/status/1650054910715604999
2023-04-23 08:33:08,AtomSpam,url,https://ttczdvioll.duckdns.org/login,#phishing,https://twitter.com/AtomSpam/status/1650055189792014336
2023-04-23 08:53:50,noladefense,url,https://aapeiqnzhs.duckdns.org/login,#phishing,https://twitter.com/noladefense/status/1650060398631026689
2023-04-23 08:59:07,AtomSpam,url,http://www.sensoriumpsychologists.com/dist/data/fr/files/login/login.php,#phishing,https://twitter.com/AtomSpam/status/1650061730670686208
2023-04-23 09:09:24,noladefense,url,https://llpnqdsawg.duckdns.org/login,#phishing,https://twitter.com/noladefense/status/1650064317797093388
2023-04-23 09:18:07,drb_ra,url,https://47.139.136.98/dpixel,#CobaltStrike,https://twitter.com/drb_ra/status/1650066512319856640
2023-04-23 09:18:07,drb_ra,ip,47.98.139.136,#CobaltStrike,https://twitter.com/drb_ra/status/1650066512319856640
2023-04-23 09:18:07,drb_ra,ip,47.139.136.98,#CobaltStrike,https://twitter.com/drb_ra/status/1650066512319856640
2023-04-23 09:18:16,drb_ra,url,https://119.42.149.2/visit.js,#CobaltStrike,https://twitter.com/drb_ra/status/1650066546784452608
2023-04-23 09:18:16,drb_ra,ip,119.42.149.2,#CobaltStrike,https://twitter.com/drb_ra/status/1650066546784452608
2023-04-23 09:18:16,drb_ra,ip,119.42.149.5,#CobaltStrike,https://twitter.com/drb_ra/status/1650066546784452608
2023-04-23 09:18:24,drb_ra,url,https://119.42.149.2/ca,#CobaltStrike,https://twitter.com/drb_ra/status/1650066583580995584
2023-04-23 09:18:24,drb_ra,ip,119.42.149.4,#CobaltStrike,https://twitter.com/drb_ra/status/1650066583580995584
2023-04-23 09:18:43,drb_ra,ip,45.128.73.222,#CobaltStrike,https://twitter.com/drb_ra/status/1650066660626186254
2023-04-23 09:18:43,drb_ra,url,https://73uu.com/zC,#CobaltStrike,https://twitter.com/drb_ra/status/1650066660626186254
2023-04-23 09:18:49,drb_ra,ip,119.42.149.6,#CobaltStrike,https://twitter.com/drb_ra/status/1650066687281057792
2023-04-23 09:19:03,drb_ra,url,https://18.167.169.187/zC,#CobaltStrike,https://twitter.com/drb_ra/status/1650066746378682369
2023-04-23 09:19:03,drb_ra,ip,18.167.169.187,#CobaltStrike,https://twitter.com/drb_ra/status/1650066746378682369
2023-04-23 09:19:08,drb_ra,url,https://43.142.18.173/cm,#CobaltStrike,https://twitter.com/drb_ra/status/1650066765806796808
2023-04-23 09:19:08,drb_ra,ip,43.142.18.173,#CobaltStrike,https://twitter.com/drb_ra/status/1650066765806796808
2023-04-23 09:19:15,drb_ra,url,https://43.142.239.114/dot.gif,#CobaltStrike,https://twitter.com/drb_ra/status/1650066793820504064
2023-04-23 09:19:15,drb_ra,ip,43.142.239.114,#CobaltStrike,https://twitter.com/drb_ra/status/1650066793820504064
2023-04-23 09:19:41,drb_ra,ip,119.42.149.3,#CobaltStrike,https://twitter.com/drb_ra/status/1650066903312809984
2023-04-23 09:19:46,drb_ra,url,https://114.55.58.137/visit.js,#CobaltStrike,https://twitter.com/drb_ra/status/1650066927706861568
2023-04-23 09:19:46,drb_ra,ip,114.55.58.137,#CobaltStrike,https://twitter.com/drb_ra/status/1650066927706861568
2023-04-23 09:29:03,AtomSpam,url,https://gardensfeedingamerica.org/wspservices/,#phishing,https://twitter.com/AtomSpam/status/1650069261111492611
2023-04-23 09:36:26,k3yp0d,md5,12529a0e7102d9dc87664f631e489a0a,,https://twitter.com/k3yp0d/status/1650071119074844673
2023-04-23 09:39:03,AtomSpam,url,https://wellingtonequestrianlife.com/scannedmsn/,#phishing,https://twitter.com/AtomSpam/status/1650071778415333376
2023-04-23 09:44:09,AtomSpam,url,https://jmsaxenaassociaties.com/wp-admin/New%20Scam%20CA/,#phishing,https://twitter.com/AtomSpam/status/1650073062988029952
2023-04-23 09:56:25,harugasumi,url,https://eki-nat.accout.kanatliilaclari.com,#phishing,https://twitter.com/harugasumi/status/1650076148699918338
2023-04-23 10:09:13,AtomSpam,url,https://bafybeiglyagjsu5ykwezpxbiydbz5tkl6q2isserckvatnlehnvwpp57xi.ipfs.dweb.link,#phishing,https://twitter.com/AtomSpam/status/1650079371443552256
2023-04-23 10:11:16,noladefense,url,https://akaropczmh.duckdns.org/login,#phishing,https://twitter.com/noladefense/status/1650079887388975106
2023-04-23 10:11:22,AtomSpam,url,https://ipfs.eth.aragon.network/ipfs/bafybeiglyagjsu5ykwezpxbiydbz5tkl6q2isserckvatnlehnvwpp57xi,#phishing,https://twitter.com/AtomSpam/status/1650079909631361028
2023-04-23 10:12:56,AtomSpam,url,https://bafybeiglyagjsu5ykwezpxbiydbz5tkl6q2isserckvatnlehnvwpp57xi.ipfs.infura-ipfs.io,#phishing,https://twitter.com/AtomSpam/status/1650080306416812033
2023-04-23 10:17:35,AtomSpam,url,https://bafybeigdvfd5j3rjxhiivbyncyrzls2is66onarxru3o4pgrty3g5d3dv4.ipfs.infura-ipfs.io,#phishing,https://twitter.com/AtomSpam/status/1650081473687433216
2023-04-23 10:18:40,AtomSpam,url,https://nftstorage.link/ipfs/Qmc41KbihobarSBPXAsuduHJ67MkV4C7spToPewq5M7eNM,#phishing,https://twitter.com/AtomSpam/status/1650081749370642434
2023-04-23 10:22:00,AegisWeb3,url,https://dydx.web3-market.com,#phishing #scam,https://twitter.com/AegisWeb3/status/1650082585987411968
2023-04-23 10:30:30,hunter_phishing,url,https://square-pond-5bda.segow883429463.workers.dev,#phishing,https://twitter.com/hunter_phishing/status/1650084725476958208
2023-04-23 10:33:27,AtomSpam,url,https://ipfs.filebase.io/ipfs/Qmf6nuP67GgYoquNAXEBZkeFZH6N7ABWvmnyLTVZZU5TEt/one-drive.html,#phishing,https://twitter.com/AtomSpam/status/1650085469302947841
2023-04-23 10:39:08,AtomSpam,url,https://peteredumd.com/coby-sd/10a0d99863a7172/region.php,#phishing,https://twitter.com/AtomSpam/status/1650086899308978176
2023-04-23 10:45:39,hunter_phishing,url,https://bitter-mouse-774f.moliri99236981.workers.dev,#phishing,https://twitter.com/hunter_phishing/status/1650088540511047680
2023-04-23 11:15:39,hunter_phishing,url,https://nameless-recipe-aae4.segow883429463.workers.dev,#phishing,https://twitter.com/hunter_phishing/status/1650096088383389696
2023-04-23 11:29:15,AtomSpam,url,https://bafybeibhdgxctmq6bjhkqmauoxozatxlk647gdjd5fsxkdjo63gfylxlgq.ipfs.infura-ipfs.io/link.html,#phishing,https://twitter.com/AtomSpam/status/1650099510046064642
2023-04-23 11:30:29,hunter_phishing,url,https://white-waterfall-005a.segow883429463.workers.dev,#phishing,https://twitter.com/hunter_phishing/status/1650099822538686466
